"table","title","period","category","urls","tlinks","api","spares","tunit","closed","komm","fylke","gkrets","bydel","tett","month","kvart"
"07797"," L1. Konsern -  Samferdsel - grunnlagsdata (F) (avslutta serie) ","1999 - 2016","Samferdsel i kommuner og fylkeskommuner","https://www.ssb.no/statbank/list/samf_kostra","https://www.ssb.no/statbank/table/07797","https://data.ssb.no/api/v0/no/table/07797","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"06412"," L. Samferdsel - kvalitet (F) (avslutta serie) ","2007 - 2016","Samferdsel i kommuner og fylkeskommuner","https://www.ssb.no/statbank/list/samf_kostra","https://www.ssb.no/statbank/table/06412","https://data.ssb.no/api/v0/no/table/06412","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"07726"," StatRes. Statens vegvesen. Ressursinnsats (avslutta serie) ","2006 - 2013","Statens vegvesen - StatRes (opphørt)","https://www.ssb.no/statbank/list/sv_statres","https://www.ssb.no/statbank/table/07726","https://data.ssb.no/api/v0/no/table/07726","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07741"," StatRes. Statens vegvesen. Aktiviteter og tjenester (avslutta serie) ","2006 - 2013","Statens vegvesen - StatRes (opphørt)","https://www.ssb.no/statbank/list/sv_statres","https://www.ssb.no/statbank/table/07741","https://data.ssb.no/api/v0/no/table/07741","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09044"," StatRes. Statens vegvesen. Aktiviteter og tjenester (avslutta serie) ","2010 - 2013","Statens vegvesen - StatRes (opphørt)","https://www.ssb.no/statbank/list/sv_statres","https://www.ssb.no/statbank/table/09044","https://data.ssb.no/api/v0/no/table/09044","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09067"," StatRes. Statens vegvesen. Resultater (avslutta serie) ","2010 - 2013","Statens vegvesen - StatRes (opphørt)","https://www.ssb.no/statbank/list/sv_statres","https://www.ssb.no/statbank/table/09067","https://data.ssb.no/api/v0/no/table/09067","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07747"," StatRes. Statens vegvesen. Resultater, framkommelighet (avslutta serie) ","2006 - 2013","Statens vegvesen - StatRes (opphørt)","https://www.ssb.no/statbank/list/sv_statres","https://www.ssb.no/statbank/table/07747","https://data.ssb.no/api/v0/no/table/07747","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07748"," StatRes. Statens vegvesen. Resultater, trafikksikkerhet (avslutta serie) ","2006 - 2013","Statens vegvesen - StatRes (opphørt)","https://www.ssb.no/statbank/list/sv_statres","https://www.ssb.no/statbank/table/07748","https://data.ssb.no/api/v0/no/table/07748","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07749"," StatRes. Statens vegvesen. Resultater, miljø (avslutta serie) ","2006 - 2013","Statens vegvesen - StatRes (opphørt)","https://www.ssb.no/statbank/list/sv_statres","https://www.ssb.no/statbank/table/07749","https://data.ssb.no/api/v0/no/table/07749","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09034"," StatRes. Statens vegvesen. Resultater, tilgjengelighet (avslutta serie) ","2010 - 2013","Statens vegvesen - StatRes (opphørt)","https://www.ssb.no/statbank/list/sv_statres","https://www.ssb.no/statbank/table/09034","https://data.ssb.no/api/v0/no/table/09034","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07750"," StatRes. Statens vegvesen. Relaterte indikatorer (avslutta serie) ","2006 - 2013","Statens vegvesen - StatRes (opphørt)","https://www.ssb.no/statbank/list/sv_statres","https://www.ssb.no/statbank/table/07750","https://data.ssb.no/api/v0/no/table/07750","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"06752"," Drepte eller skadde i trafikkulykker, etter kjønn, skadegrad og trafikantgruppe ","2001 - 2021","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/06752","https://data.ssb.no/api/v0/no/table/06752","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09000"," Drepte eller skadde i trafikkulykker, etter alder, kjønn, skadegrad, trafikantgruppe og ulykkestype ","1999 - 2021","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/09000","https://data.ssb.no/api/v0/no/table/09000","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09006"," Drepte eller skadde i trafikkulykker, etter politidistrikt (F) ","1999 - 2021","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/09006","https://data.ssb.no/api/v0/no/table/09006","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"12043"," Personer drept eller hardt skadd i veitrafikkulykker ","1946 - 2021","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/12043","https://data.ssb.no/api/v0/no/table/12043","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09011"," Drepte eller skadde i trafikkulykker, etter alder, trafikantgruppe og politidistrikt (F) ","1999 - 2021","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/09011","https://data.ssb.no/api/v0/no/table/09011","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"06737"," Kjøretøy i trafikkulykker med personskade, etter type dekk og ulykkestype ","2001 - 2021","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/06737","https://data.ssb.no/api/v0/no/table/06737","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12044"," Personer drept eller skadd i veitrafikkulykker, etter politidistrikt (K) ","1999 - 2021","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/12044","https://data.ssb.no/api/v0/no/table/12044","Kommune","År",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05247"," Kjøretøy i trafikkulykker med personskade, etter kjøretøytype, type dekk og ulykkestype ","2004M01 - 2023M03","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/05247","https://data.ssb.no/api/v0/no/table/05247","Land","Måned",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"08329"," Drepte eller skadde i trafikkulykker, etter alder, kjønn, skadegrad, trafikantgruppe og ulykkestype ","1999M01 - 2023M03","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/08329","https://data.ssb.no/api/v0/no/table/08329","Land","Måned",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"06794"," Drepte eller skadde i trafikkulykker, etter kjønn og trafikantgruppe ","1999M01 - 2023M03","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/06794","https://data.ssb.no/api/v0/no/table/06794","Land","Måned",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"10209"," Drepte eller skadde i trafikkulykker, etter politidistrikt (K) ","1999M01 - 2023M03","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/10209","https://data.ssb.no/api/v0/no/table/10209","Kommune","Måned",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"03610"," Drepte eller skadde i trafikkulykker med vogntog innblandet ","2003M01 - 2023M03","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/03610","https://data.ssb.no/api/v0/no/table/03610","Land","Måned",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"03439"," Drepte eller skadde i trafikkulykker, etter alder, trafikantgruppe og skadegrad (avslutta serie) ","1999M01 - 2008M06","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/03439","https://data.ssb.no/api/v0/no/table/03439","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"05246"," Drepte eller skadde i trafikkulykker, etter kjønn, skadegrad og trafikantgruppe (avslutta serie) ","2004M01 - 2008M12","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/05246","https://data.ssb.no/api/v0/no/table/05246","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"03444"," Drepte eller skadde i trafikkulykker, etter trafikantgruppe (avslutta serie) ","1999M01 - 2008M06","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/03444","https://data.ssb.no/api/v0/no/table/03444","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"03443"," Drepte eller skadde i trafikkulykker, etter trafikantgruppe og ulykkesgruppe (avslutta serie) ","1999M01 - 2008M06","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/03443","https://data.ssb.no/api/v0/no/table/03443","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"08258"," Drepte eller skadde i trafikkulykker, etter politidistrikt (F) (avslutta serie) ","1999M01 - 2013M08","Trafikkulykker med personskade","https://www.ssb.no/statbank/list/vtu","https://www.ssb.no/statbank/table/08258","https://data.ssb.no/api/v0/no/table/08258","Fylke","Måned",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"07298"," Transportytelser (F) ","2008 - 2018","Transport med varebiler","https://www.ssb.no/statbank/list/transpsg","https://www.ssb.no/statbank/table/07298","https://data.ssb.no/api/v0/no/table/07298","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"07283"," Transportytelser for ulike bilgrupper ","2008 - 2018","Transport med varebiler","https://www.ssb.no/statbank/list/transpsg","https://www.ssb.no/statbank/table/07283","https://data.ssb.no/api/v0/no/table/07283","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07292"," Transportytelser for ulike bilgrupper. Gjennomsnitt ","2008 - 2018","Transport med varebiler","https://www.ssb.no/statbank/list/transpsg","https://www.ssb.no/statbank/table/07292","https://data.ssb.no/api/v0/no/table/07292","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07293"," Transportytelser etter type transport ","2008 - 2018","Transport med varebiler","https://www.ssb.no/statbank/list/transpsg","https://www.ssb.no/statbank/table/07293","https://data.ssb.no/api/v0/no/table/07293","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07294"," Transportytelser etter type transport. Gjennomsnitt ","2008 - 2018","Transport med varebiler","https://www.ssb.no/statbank/list/transpsg","https://www.ssb.no/statbank/table/07294","https://data.ssb.no/api/v0/no/table/07294","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07297"," Transportytelser etter type transport og oppdragsgiver ","2008 - 2018","Transport med varebiler","https://www.ssb.no/statbank/list/transpsg","https://www.ssb.no/statbank/table/07297","https://data.ssb.no/api/v0/no/table/07297","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07296"," Transportytelser etter type vare ","2008 - 2018","Transport med varebiler","https://www.ssb.no/statbank/list/transpsg","https://www.ssb.no/statbank/table/07296","https://data.ssb.no/api/v0/no/table/07296","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07295"," Bilgrupper og type transport. Andeler ","2008 - 2018","Transport med varebiler","https://www.ssb.no/statbank/list/transpsg","https://www.ssb.no/statbank/table/07295","https://data.ssb.no/api/v0/no/table/07295","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11272"," Varetransportundersøkelsen. Innenlandstransport, etter avsendervirksomhetens næring og landsdel (avslutta serie) ","2014","Varetransportundersøkelsen (opphørt)","https://www.ssb.no/statbank/list/vsu","https://www.ssb.no/statbank/table/11272","https://data.ssb.no/api/v0/no/table/11272","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11273"," Varetransportundersøkelsen. Transport mellom landsdeler, etter hovednæringsområde (1 000 tonn) (avslutta serie) ","2014","Varetransportundersøkelsen (opphørt)","https://www.ssb.no/statbank/list/vsu","https://www.ssb.no/statbank/table/11273","https://data.ssb.no/api/v0/no/table/11273","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11274"," Varetransportundersøkelsen. Transport mellom fylker, etter hovednæringsområde (1 000 tonn) (F) (avslutta serie) ","2014","Varetransportundersøkelsen (opphørt)","https://www.ssb.no/statbank/list/vsu","https://www.ssb.no/statbank/table/11274","https://data.ssb.no/api/v0/no/table/11274","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"08460"," Grensehandel. Antall dagsturer og handlebeløp ","2004K1 - 2022K4","Grensehandel","https://www.ssb.no/statbank/list/grensehandel","https://www.ssb.no/statbank/table/08460","https://data.ssb.no/api/v0/no/table/08460","Land","Kvartal",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"05678"," Grensehandel. Antall dagsturer og handlebeløp, etter destinasjon ","2004 - 2022","Grensehandel","https://www.ssb.no/statbank/list/grensehandel","https://www.ssb.no/statbank/table/05678","https://data.ssb.no/api/v0/no/table/05678","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13147"," Grensehandel. Antall dagsturer og handlebeløp, etter bostedsregion ","2020 - 2022","Grensehandel","https://www.ssb.no/statbank/list/grensehandel","https://www.ssb.no/statbank/table/13147","https://data.ssb.no/api/v0/no/table/13147","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05669"," Grensehandel. Antall dagsturer og handlebeløp, etter destinasjon (avslutta serie) ","2004K1 - 2010K3","Grensehandel","https://www.ssb.no/statbank/list/grensehandel","https://www.ssb.no/statbank/table/05669","https://data.ssb.no/api/v0/no/table/05669","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"05670"," Grensehandel. Handlebeløp, etter bostedsregion (mill. kr) (avslutta serie) ","2004K1 - 2010K3","Grensehandel","https://www.ssb.no/statbank/list/grensehandel","https://www.ssb.no/statbank/table/05670","https://data.ssb.no/api/v0/no/table/05670","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"08862"," Grensehandel. Antall dagsturer og handlebeløp, etter bostedsregion (avslutta serie) ","2004 - 2019","Grensehandel","https://www.ssb.no/statbank/list/grensehandel","https://www.ssb.no/statbank/table/08862","https://data.ssb.no/api/v0/no/table/08862","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"06724"," Driftsundersøkelse for nærsjø- og innenriksfart. Driftsvariable, etter fartøygruppe (avslutta serie) ","2006","Driftsundersøkelse for nærsjø- og innenriksfart (opphørt)","https://www.ssb.no/statbank/list/skipinne","https://www.ssb.no/statbank/table/06724","https://data.ssb.no/api/v0/no/table/06724","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"06725"," Driftsundersøkelse for nærsjø- og innenriksfart. Frakter og driftskostnader, etter fartøygruppe (avslutta serie) ","2006","Driftsundersøkelse for nærsjø- og innenriksfart (opphørt)","https://www.ssb.no/statbank/list/skipinne","https://www.ssb.no/statbank/table/06725","https://data.ssb.no/api/v0/no/table/06725","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13530"," Utenriks sjøfart, fraktinntekter og driftskostnader (mill. kr) ","2020","Driftsundersøkelse for sjøfart","https://www.ssb.no/statbank/list/skipute","https://www.ssb.no/statbank/table/13530","https://data.ssb.no/api/v0/no/table/13530","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07350"," Innenriks sjøfart. Inntekt, etter type transporttjeneste (1 000 kr) ","2002 - 2020","Driftsundersøkelse for sjøfart","https://www.ssb.no/statbank/list/skipute","https://www.ssb.no/statbank/table/07350","https://data.ssb.no/api/v0/no/table/07350","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09495"," Utenriks sjøfart. Fraktinntekter, etter skipstype (1 000 kr) ","2007 - 2020","Driftsundersøkelse for sjøfart","https://www.ssb.no/statbank/list/skipute","https://www.ssb.no/statbank/table/09495","https://data.ssb.no/api/v0/no/table/09495","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07321"," Utenriks sjøfart, fraktinntekter og driftskostnader (mill. kr) (avslutta serie) ","2001 - 2014","Driftsundersøkelse for sjøfart","https://www.ssb.no/statbank/list/skipute","https://www.ssb.no/statbank/table/07321","https://data.ssb.no/api/v0/no/table/07321","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11584"," Utenriks sjøfart, fraktinntekter og driftskostnader (mill. kr) (avslutta serie) ","2015 - 2019","Driftsundersøkelse for sjøfart","https://www.ssb.no/statbank/list/skipute","https://www.ssb.no/statbank/table/11584","https://data.ssb.no/api/v0/no/table/11584","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08203"," Norskregistrerte skip. Alle skip. Standard for skipstype SSB ","2007 - 2022","Handelsflåten, norskregistrerte skip","https://www.ssb.no/statbank/list/handelsfl","https://www.ssb.no/statbank/table/08203","https://data.ssb.no/api/v0/no/table/08203","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"06930"," Norskregistrerte skip. Handelsflåten. Standard for skipstype SSB (avslutta serie) ","2007 - 2009","Handelsflåten, norskregistrerte skip","https://www.ssb.no/statbank/list/handelsfl","https://www.ssb.no/statbank/table/06930","https://data.ssb.no/api/v0/no/table/06930","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"03736"," Norskregistrerte skip. Handelsflåten (avslutta serie) ","2000 - 2006","Handelsflåten, norskregistrerte skip","https://www.ssb.no/statbank/list/handelsfl","https://www.ssb.no/statbank/table/03736","https://data.ssb.no/api/v0/no/table/03736","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11585"," Innenriks sjøfart. Kostnadsindekser med marine gassoljer som drivstoffkomponent (4. kvartal 2021=100) ","2009K2 - 2022K4","Kostnadsindeks for innenriks sjøfart","https://www.ssb.no/statbank/list/kist","https://www.ssb.no/statbank/table/11585","https://data.ssb.no/api/v0/no/table/11585","Land","Kvartal",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11586"," Innenriks sjøfart. Kostnadsindekser uten drivstoffkomponent (4. kvartal 2021=100) ","2016K4 - 2022K4","Kostnadsindeks for innenriks sjøfart","https://www.ssb.no/statbank/list/kist","https://www.ssb.no/statbank/table/11586","https://data.ssb.no/api/v0/no/table/11586","Land","Kvartal",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"13879"," Innenriks sjøfart. Kostnadsindekser med alternative drivstoffkomponenter (4. kvartal 2021=100) ","2021K4 - 2022K4","Kostnadsindeks for innenriks sjøfart","https://www.ssb.no/statbank/list/kist","https://www.ssb.no/statbank/table/13879","https://data.ssb.no/api/v0/no/table/13879","Land","Kvartal",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"13572"," Innenriks sjøfart. Kostnadsindekser (4. kvartal 2016=100) (avslutta serie) ","2009K2 - 2021K4","Kostnadsindeks for innenriks sjøfart","https://www.ssb.no/statbank/list/kist","https://www.ssb.no/statbank/table/13572","https://data.ssb.no/api/v0/no/table/13572","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"13573"," Innenriks sjøfart. Kostnadsindekser uten drivstoffkomponent (4. kvartal 2016=100) (avslutta serie) ","2016K4 - 2021K4","Kostnadsindeks for innenriks sjøfart","https://www.ssb.no/statbank/list/kist","https://www.ssb.no/statbank/table/13573","https://data.ssb.no/api/v0/no/table/13573","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"08576"," Innenriks sjøfart. Kostnadsindekser (2. kvartal 2009=100) (avslutta serie) ","2009K2 - 2016K4","Kostnadsindeks for innenriks sjøfart","https://www.ssb.no/statbank/list/kist","https://www.ssb.no/statbank/table/08576","https://data.ssb.no/api/v0/no/table/08576","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"09741"," Kystverkets virksomhet. Ressursinnsats (avslutta serie) ","2006 - 2011","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09741","https://data.ssb.no/api/v0/no/table/09741","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09727"," Kystverkets virksomhet. Ressursinnsats. Avtalte årsverk eksklusive lange fravær, etter kjønn og alder (avslutta serie) ","2009 - 2011","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09727","https://data.ssb.no/api/v0/no/table/09727","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09729"," Kystverkets virksomhet. Ressursinnsats. Avtalte årsverk eksklusive lange fravær, etter kjønn og avtalt arbeidstid per uke i arbeidsforholdet (avslutta serie) ","2009 - 2011","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09729","https://data.ssb.no/api/v0/no/table/09729","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09728"," Kystverkets virksomhet. Ressursinnsats. Avtalte årsverk eksklusive lange fravær, etter kjønn og utdanningsnivå (avslutta serie) ","2009 - 2011","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09728","https://data.ssb.no/api/v0/no/table/09728","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09724"," Kystverkets virksomhet. Aktiviteter og tjenester. Fartøy i oljevern- og slepebåtberedskap (avslutta serie) ","2006 - 2016","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09724","https://data.ssb.no/api/v0/no/table/09724","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09720"," Kystverkets virksomhet. Aktiviteter og tjenester. Forvaltning av farledsbevis (avslutta serie) ","2009 - 2016","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09720","https://data.ssb.no/api/v0/no/table/09720","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09725"," Kystverkets virksomhet. Aktiviteter og tjenester. Hendelser med akutt forurensing (avslutta serie) ","2006 - 2016","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09725","https://data.ssb.no/api/v0/no/table/09725","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09739"," Kystverkets virksomhet. Aktiviteter og tjenester. Lospliktige seilaser, etter sjøtrafikkavdeling og lospliktutøvelse (avslutta serie) ","2009 - 2016","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09739","https://data.ssb.no/api/v0/no/table/09739","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09740"," Kystverkets virksomhet. Aktiviteter og tjenester. Overvåkning med fly og satellitt (avslutta serie) ","2006 - 2016","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09740","https://data.ssb.no/api/v0/no/table/09740","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09721"," Kystverkets virksomhet. Aktiviteter og tjenester. Seilingsklareringer, etter sjøtrafikksentral og skipstype (avslutta serie) ","2009 - 2016","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09721","https://data.ssb.no/api/v0/no/table/09721","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09722"," Kystverkets virksomhet. Resultater. Indikatorer fra virkeområdet til sjøtrafikksentralene, etter sjøtrafikksentral (avslutta serie) ","2009 - 2016","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09722","https://data.ssb.no/api/v0/no/table/09722","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09723"," Kystverkets virksomhet. Resultater. Meldinger i SafeSeaNet, etter farlig last (avslutta serie) ","2005 - 2016","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09723","https://data.ssb.no/api/v0/no/table/09723","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09718"," Kystverkets virksomhet. Resultater. Oppetid for det automatiske identifikasjonssystemet for skip (AIS), etter basestasjon (avslutta serie) ","2009M01 - 2016M12","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09718","https://data.ssb.no/api/v0/no/table/09718","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"09726"," Kystverkets virksomhet. Resultater. Oppetid for det automatiske identifikasjonssystemet for skip (AIS) (prosent) (avslutta serie) ","2009M01 - 2016M12","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09726","https://data.ssb.no/api/v0/no/table/09726","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"09719"," Kystverkets virksomhet. Resultater. Skipsulykker på lospliktig seilas, etter lospliktutøvelse (avslutta serie) ","2009 - 2016","Kystverkets virksomhet (opphørt)","https://www.ssb.no/statbank/list/kv_statres","https://www.ssb.no/statbank/table/09719","https://data.ssb.no/api/v0/no/table/09719","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09555"," Norskkontrollerte skip. Aktive skip, etter register, skipstype, tonnasje og alder (avslutta serie) ","2004 - 2017","Skipsanløp i norske og utenlandske havner (opphørt)","https://www.ssb.no/statbank/list/skipanut","https://www.ssb.no/statbank/table/09555","https://data.ssb.no/api/v0/no/table/09555","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08040"," Norskkontrollerte skip. Anløp, etter register, land, verdensdel og handelsområde (avslutta serie) ","2004 - 2017","Skipsanløp i norske og utenlandske havner (opphørt)","https://www.ssb.no/statbank/list/skipanut","https://www.ssb.no/statbank/table/08040","https://data.ssb.no/api/v0/no/table/08040","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
